Registry,Assignment,Organization Name,Organization Address
MA-M,F81D781,ADTECHNO Inc.,"2-3-10 Kudanminami, Chiyoda-Ku Tokyo  JP 102-0074 "
MA-M,F81D78C,"SHENZHUOYUE TECHNOLOGY.,LTD","Room 815/816 , ShangMei Times Building, No. 57  LongGuan East Road,Long Hua New District, Shenzhen Guangdong CN 518000 "
MA-M,70F8E71,System Level Solutions (India) Pvt.,"32, D4, Phase-1, GIDC, V U Nagar Anand Gujarat IN 388121 "
MA-M,70F8E79,"Kontech Electronics Co., Ltd","Longhua,Dalang,Langkou Industry Park shenzhen Guangdong CN 518109 "
MA-M,70F8E70,SHENZHEN Xin JiuNing Electronics Co Ltd,"Floor 2, Building 11, WaiMao Industrial Park, Shiyan Subdistrict , Baoan District, Shenzhen SHENZHEN GUANGDONG CN 518108 "
MA-M,70F8E78,Eclipse Security,3900 N. 29th Ave Hollywood FL US 33020 
MA-M,2C48350,"Progress Rail Services, Inspection and Information Systems",3801-1 South Selsa Road Independence null US 64057 
MA-M,4048FD7,Cloud4Wi,22 Cleveland St San Francisco null US 94103 
MA-M,84E0F46,"Liaoning IK'SONYA Science and Technology Co., Ltd.","Floor9, Building E01, No.861-1 Shangshengoucun Dongling District Shenyang City Liaoning Province Shenyang  CN 110000 "
MA-M,84E0F41,MedicusTek Inc.,9F No.3-2 Yuanqu St. Nangang Dist. Taipei  TW 11503 
MA-M,84E0F4A,"iSolution Technologies Co.,Ltd.","5F,Bldg #6, Zhongguan Honghualing Industrial South Park Shenzhen Guangdong CN 518055 "
MA-M,84E0F47,Dantherm,Marienlystvej 65  Skive  DK 7800 
MA-M,84E0F48,"RAY Co.,LTD","3~4F, 332-7, Samsung1-ro Hwaseong-si Gyeonggi-do KR 445-330 "
MA-M,C0D391D,"REGULUS CO.,LTD.",Yotsuya  Orchid Bldg.  23-3 Daikyo-cho  Shinjuku-ku Tokyo JP 160-0015 
MA-M,C0D3918,XENA SECURITY LIMITED,"ROOM 1210, WANG CHEONG ENTERPRISE CENTRE, 65 CHAI WAN KOK STREET, TSUEN WAN, N.T. HONG KONG Select State HK 000000 "
MA-M,C0D3912,"Hofon Automation Co.,Ltd","8th floor,3rd building of Lierda,No1328 Wenyi Road Hangzhou Zhejiang CN 310000 "
MA-M,986D354,blossom communications corp.,"Floor 19, No. 104, Sec. 1, Sin Tai Wu Road, Xi Zhi District New Taipei City  TW 221 "
MA-M,C0D3913,IXON B.V.,Vierlingsbeekseweg 52A Overloon Noord-Brabant NL 5825 AX 
MA-M,58E8768,"Chengdu Vision-Zenith Technology Co.,Ltd","3rd Floor,Unit 1 Building 6,No.88 of Tianchen Road West Science Park, Hi-tech zone west Chengdu Sichuan CN 610000 "
MA-M,58E876C,KUSTOM SIGNALS INC,1010 W CHESTNUT CHANUTE KS US 66720 
MA-M,58E876A,SHENZHEN DIGISSIN TECHNOLOGY,"Room 315, Zixinda Building, No. 1053, BAOYUAN Road, Xixiang, Baoan District, SHENZHEN GUANGDONG CN 518102 "
MA-M,F0ACD74,Sercomm Corporation.,"3F,No.81,Yu-Yih Rd.,Chu-Nan Chen Miao-Lih Hsuan  TW 115 "
MA-M,F0ACD77,Hanju Network Technologies Co.,"lvdilanhai building 2303, zhangba street Xi'an ShaanXi CN 710065 "
MA-M,F0ACD78,Telefonix Incorporated,2340 Ernie Krueger Circle Waukegan null US 60087 
MA-M,F0ACD76,Suzhou Pairlink Network Technology,"Room304, Building 4, No.209, Zhu Yuan Road, Suzhou new district Suzhou Jiangsu CN 215011 "
MA-M,F0ACD75,PAVO TASARIM URETIM TICARET A.S.,Teknopark Istanbul Ar-Ge Binalari 1.Blok Pendik Istanbul Select State TR 34349 
MA-M,2836380,Knowles Electronics LLC,1151 Maplewood Drive Itasca IL US 60143 
MA-M,283638D,APPEAK Technology System Co.Ltd.,"12F.,No176,Sec.2 Beixin Rd.  Xindian Dist New Taipei City TW 231 "
MA-M,2836384,Dspread Technology (Beijing) Inc.,"Jingxin Building, 2045 Suite , Chaoyang District Beijing  CN 100027 "
MA-M,283638A,Bluekey Pty Ltd,6/28 Newheath Dr  Arundel Queensland AU 4214 
MA-M,8C192D4,"Charmlink Tech(HK) Co.,Limited ","UNIT 04,7/F BRIGHT WAY TOWER NO.33 MONG KOK RD KL HONGKONG  HK 999077 "
MA-M,8C192D7,SRETT,305 Avenue Le jour se lève Boulogne-Billancourt  FR 92100 
MA-M,8C192D8,"Shenzhen Cylan Technology Co.,Ltd","Room 605.607.608,Minning Business Building,Caitian North Road,Futian District,Shenzhen Shenzhen Guangdong CN 518036 "
MA-M,8C192DB,"Abside Networks, Inc.",16 heritage road Acton MA US 01720 
MA-M,8C192D9,"ViaWear, Inc.",801 Key Route Blvd Albany CA US 94706 
MA-M,8C192DC,"You Zhengcheng co.,ltd",Baoan District 45 District shenzhen guangdong CN 518133 
MA-M,CCD31E9,"Siemens AG, MO MLT BG",Eggenbergerstr. 31 Graz Styria AT 8020 
MA-M,D0D94FD,"DUKSANMECASYS CO., LTD.",7F The 6th Byucksan Digital Valley 481-4 Gasan-Dong Geumcheon-Gu  SEOUL  KR 08501 
MA-M,C47C8DB,"GC AUTOMATION CO,LTD","SECOND FLOOR,BLD 10,GRAIN INDUSTRIAL PARK,NO.299  GUANPING ROAD,GUANLAN NEW DISTRICT,SHENZHEN CITY,CHINA Shenzhen  CN 518000 "
MA-M,6891D0E,"Outstanding Technology Co., Ltd.","9th floor, New Yaesu bldg., 3-5-12 nihon-bashi Chuo-ku Tokyo JP 103-0027 "
MA-M,C47C8DA,Silvus technologies inc,10990 Wilshire blvd. suite 1500 Los Angeles  CA US 90024 
MA-M,C47C8D4,ROBOSTAR,"700, Suin-ro, Sangnok-gu Ansan-si Kyŏnggi-do KR 426-220 "
MA-M,C47C8D8,GETEMED Medizin- und Informationstechnik AG,Oderstrasse 77 Teltow Brandenburg DE 14513 
MA-M,C47C8D3,"Watec Co., Ltd.","254-2 Nihonkoku, Daihoji Tsuruoka-shi Yamagata JP 997-0017 "
MA-M,6891D05,NIPK Electron Co.,"Leningradskaya str. 52a. lit.A, pos. Pesochny Saint-Petersburg  RU 197758 "
MA-M,E0B6F5C,funktel GmbH,Windmühlenbergstr. 20-22 Salzgitter  DE 38259 
MA-M,6891D01,Multi Alarm Zrt.,Basamalom u. 33. Pécs Baranya HU 7630 
MA-M,6891D09,QUANTEX,"010000, Republic of Kazakhstan, Astana, Dostyk st., 5/2, VP 3 Astana  KZ 010000 "
MA-M,E0B6F56,POMCube Inc. ,19363 Brockton Ln Saratoga CA US 95070 
MA-M,E0B6F58,Yuneec International（China）Co.，Ltd,"388 Zhengwei Road,JinXi Town,Kunshan,Jiangsu,China Kunshan Jiangsu CN 215300 "
MA-M,50FF992," SHENZHEN KINGVT ELECTRONICS CO.,LTD"," 8/F,NO.100,LANGKOU INDUSTRLAL PARK,DALANG STREET,NEW LONGHUA DISTRCT,SHENZHEN,R.R.C Shenzhen  CN 518000 "
MA-M,E0B6F53,Huizhou GISUN Industrial CO. LTD,"Gisun Industry Park,Dong Ao Village, Sha Tian Town,HuiYang District ,Huizhou China Huizhou Guangdong CN 518114 "
MA-M,986D356,Vitronic Dr.-Ing. Stein Bildverarbeitungssysteme GmbH,Hasengartenstraße 14 Wiesbaden Hessen DE 65189 
MA-M,986D35D,Praesideo B.V.,P.O. Box 24008 Utrecht  NL 3502 MA 
MA-M,50FF997,Honeywell International,13475 Danielson St # 100 Poway CA US 92064 
MA-M,986D357,"Zhejiang Hanshow Technology Co., Ltd.","Floor 18, Building C, Ruipu Plaza, No.15,Hongjunying South Rd, Beijing, China beijing beijing CN 100012 "
MA-M,7C477C6,Zerosystem LTD.Co,#905 Hansol Technotown 455 Gyeongsu-Daero Gunpo Gyeonggido KR 435-831  
MA-M,7C477C5,Midwest Microwave Solutions,2000 Progress Drive Hiawatha IA US 52233 
MA-M,5CF286E,"Daisen Electronic Industrial Co., Ltd.","4-9-24 Nipponbashi, Naniwa-ku Osaka  JP 556-0005 "
MA-M,7C477C0,BungBungame Inc,"15F., No.19-11, Sanchong Rd., Nangang Dist., Taipei City 115, Taiwan (R.O.C.) Taipei  TW 100 "
MA-M,7C477C1,Photosynth Inc.,"5-11-1 Sumitomo Seimei Gotanda Bldg. 3F Osaki, Shinagawa-ku Tokyo JP 141-0032 "
MA-M,7C477C8,"Shenzhen Eunicum Electric Co.,Ltd.","3/F Building 11, Lishan Industrial Park, Yueliangwan,Nanshan District Shenzhen Guangdong CN 518054 "
MA-M,5CF286A,Unfors Raysafe AB,Uggledalsvagen 29 Billdal  SE 42740 
MA-M,38B8EB8,CeeNex Inc,"1200 Aerowood Drive  Unit 30 Mississauga, ON  Canada L4W 2S7  CA L4W 2S7 "
MA-M,38FDFE4,New Telecom Solutions LLC,Kedrova 15 Moscow Moscow RU 117036 
MA-M,38FDFE5,CaptiveAire Systems Inc.,4641 Paragon Park Raleigh NC US 27616 
MA-M,78CA837,Beijing CarePulse Electronic Technology ,"#6302 Hua Yuan Shang Wo Hui Guan, Hua Yuan Dong Road 30, Hai Dian District BEIJING  CN 100191 "
MA-M,78CA83C,"Elanview Technology Co.,Ltd","NO.7001,Zhongchun Road,Minghang District, Shanghai shanghai shanghai CN 201101 "
MA-M,78CA838,IHM,Vandtaarnsvej 87 Soborg Copenhagen DK 2860 
MA-M,78CA83B,"Zhejiang Science Electronic Tech Co., Ltd","F5, Huichuang Building ,No.88, Headquarters Business Garden Nanhu District, Jiaxing Zhejiang CN 314000 "
MA-M,1C87745,"Xiaoxinge (Tangshan) Electronic Technology Co., Ltd.","D9G Fuhua Plaza, 8# North Street, Chaoyangmen, Dongcheng District Beijing Beijing CN 100027 "
MA-M,1C8774C,New Nordic Engineering,Inge Lehmanns Gade 10 Aarhus  DK 8000 
MA-M,1C88798,"Toshiba Toko Meter Systems Co., LTD.","3484, Sakuragaoka, Kurohama Hasuda-shi Saitama JP 349-0192 "
MA-M,1C87744,Weber Marking Systems GmbH,Maarweg 33 Rheinbreitbach Rheinland-Pfalz DE 53619 
MA-M,1C8774D,CLABER SPA,VIA PONTEBBANA 22 FIUME VENETO PORDENONE IT 33080 
MA-M,1C87799,"Istria soluciones de criptografia, S. A.","Calle la Fragua, 6 Tres Cantos Madrid ES 28760 "
MA-M,1C87747,Ing Buero Ziegler,Schönau Huetten  CH 8825 
MA-M,8439BE8,Diamond Products LLC,"21350 Lassen St, Chatsworth, CA  91311, United States Chatsworth CA US 91311 "
MA-M,40A36BB,Amobile Intelligent Corp.,18F-1 150 Jianyi Road New Taipei City  TW 23511 
MA-M,1C87791,A-GEAR COMPANY LIMITED ,"3F, Building 3, Unit 1, YingJunNianHa Park, LongGang Avenue, LongGang Shenzhen Guangdong CN 518114 "
MA-M,1C8779A,"Hangzhou Xiaowen Intelligent Technology Co., Ltd.","Room 610、611, F/6, Huaye Building,No.511, Jianye Road, Binjiang District Hang Zhou Zhe Jiang CN 310053 "
MA-M,1C87798,"ZHEJIANG ITENAL TECHNOLOGY CO.,LTD",SHOES INDUSTRIAL PARK WENZHOU ZHEJIANG CN 325401 
MA-M,8439BEB,"Shenzhen Horn Audio Co.,Ltd.","NO.6 4th GuiHua road,PingShan, Shenzhen Guangdong CN 518118 "
MA-M,40A36B7,Pella Corporation,102 Main St Pella IA US 50219 
MA-M,40A36B0,Fin Robotics Inc,"11871 Hilltop Dr, Losaltos Hills Los Altos CA US 94024 "
MA-M,40A36B3,"Omnitracs, LLC",717 North Harwood St. Dallas TX US 75201 
MA-M,800A806,"Beijing Gooagoo Technical Service Co.,Ltd.","Room 402A,Block E,Wangjing Technology Park,Lize Road Beijing Beijing CN 100102 "
MA-M,800A805,"Shenzhen Zidoo Technology Co., Ltd.","Room 12D,Block A CENTRAL GREAT SEARCHINGS, Shenzhen Guangdong CN 518100 "
MA-M,A03E6BE,"Nanjing zhanyi software technology co., LTD","Room 1101-1,Building No.2,No.106 Software Avenue,Yuhuatai District,Nanjing Jiangsu Nanjing Jiangsu CN 210000 "
MA-M,0055DAC,"Donguan WideLink Communication Technology Co.,Ltd.",Guangdong dongguan songshan lake high new technology industry development zone industrial south road no. 6 3 building the second floor Dongguan city Guangdong province CN 523808 
MA-M,0055DA7,"LUCISTECHNOLOGIES（SHANGHAI）CO.,LTD","No.57.East Caohejing.Building Lucis XuHui District, Shanghai.200235.China SHANGHAI SHANGHAI CN 200235 "
MA-M,0055DA3,Novexx Solutions GmbH,Ohmstrasse 3 Eching Bayern DE 85386 
MA-M,CC1BE05,"Earphone Connection, Ubc.",25139 Ave Stanford Valnecia CA US 91355 
MA-M,DC4427B,"Nautilus Infotech CO., Ltd.","No.55, Fengcheng St., Bade District, Taoyuan City 334, Taiwan(R.O.C) Taoyuan City NA TW 334 "
MA-M,DC4427C,Pyrexx Technologies GmbH,Spichernstr. 2 Berlin Berlin DE 10777 
MA-M,1C21D11,Ognios GmbH,Dr.-Hans-Lechner-Straße 6 Wals-Siezenheim Salzburg AT 5071 
MA-M,1C21D1C,Private,
MA-M,C88ED11,German Pipe GmbH,Darrweg 43 Nordhausen Thuringia DE D-99734 
MA-M,A03E6B1,"Business Support Consultant Co.,Ltd","Room 703-705, 5 Guihua Road, Futian Free Trade Zone,  Shenzhen, China Shenzhen Guangdong CN 518038 "
MA-M,DC4427A,"Shanghai Huahong Integrated Circuit Co.,Ltd","No.39,Lane572,Bi Bo Road,Zhangjiang High-Tech Park,Shanghai Shanghai Shanghai CN 201203 "
MA-M,DC44274,Nex Technologies PTY LTD,7 Pimpala Street Lithgow New South Wales AU 2790 
MA-M,B0C5CA9,D&T Inc.,Gajungbukro 26-121 YouSung Gu Daejeon KR 305-343 
MA-M,78C2C0A,"Ombitron, Inc.",1425 Broadway Seattle Washington US 98122 
MA-M,78C2C08,"Beijing Coilabs technology co.,ltd","The 8th floor, Zhongguancun Dream Lab Building, No.1 Haidian Street, Haidian District, Beijing City, China Beijing Beijing CN 100086 "
MA-M,78C2C0D,KORF Inc.,"201, Radio Engineering Center Yuseong-gu Daejeon KR 305-510 "
MA-M,78C2C07,"Guangzhou Hongcai Stage Equipment co.,ltd",no.32 Changsha Rd Shayong village Guangzhou Guangdong CN 511450 
MA-M,B437D16,"Yireh Auto Tech Co.,Ltd.","#703, 311 Nowon-ro, Nowon-gu Seoul Seoul KR 139865 "
MA-M,B437D10,Lezyne INC USA,645 Tank Farm San Luis Obispo California US 93401 
MA-M,74F8DB7,"Wuhan Tianyu Information Industry Co., Ltd.","HUST Industry Park, East-Lake Development Zone Wuhan Hubei CN 430223 "
MA-M,74F8DB4,"WiFi Hotspots, SL","C/ Montaña Clara, No.18 Fañabe Tenerife ES 38760 "
MA-M,74F8DB2,"Shenzhen Ruishi Information Technology Co.,Ltd.","9G,Building A,Nanyuemingzhu Buliding,No.2322, Houhai Avenue,Nanshan District Shenzhen Guangdong CN 518062 "
MA-M,B437D17,GE Power Management,Avenida Pinoa 10 Zamudio Vizcaya ES 48170 
MA-M,549A114,eTauro LLC,PMB 128 Houston TX US 77044 
MA-M,549A113,Royal Boon Edam International BV,PO box 40 Edam Noord Holland NL 1135 ZG 
MA-M,549A110,"Shenzhen Excera Technology Co.,Ltd.","4Th floor,Block A,,JunXiangDA Building,No.9 ZhongShan Park Road ShenZhen Guangdong CN 518052 "
MA-M,64FB81E,"ChengDu KeChuang LongXin Sci-tech Co.,Ltd","12 South 1Section,First Ring Road ChengDu Sichuan CN 610041 "
MA-M,64FB819,hiQview Corporation,"2 Fl., No. 282, Sec. 6, Zhongxiao E. Rd., Taipei  TW 11558 "
MA-M,549A117,Niveo International BV,Communicatieweg 9-L Mijdrecht  NL 3641 SG 
MA-M,807B85A,"Interplan Co., Ltd.",5F Ishihara Bld. 3-3-12 Iidabashi Chiyoda-ku Tokyo JP 102-0072 
MA-M,64FB81D,Dongyang unitech.co.ltd,8F dearung technotown 13 seoul  KR 153-803 
MA-M,64FB81C,"Bridgeport Instruments, LLC",11740 Jollyville Rd. Austin TX US 78759 
MA-M,549A11E,"Beijing HTSmartech Co.,Ltd","Suite 301,Unit 2,Building 6,No.29,Jing Hai Beijing Beijing CN 100176 "
MA-M,807B856,"Quickte Technology Co.,Ltd","4thF/Bldg44, XiLiTong Long industrial Zone, Shenzhen Guangdong province CN 518052 "
MA-M,80E4DA4,"Beijing Yuantel Technolgy Co.,Ltd-Shenzhen Branch","Room502,B  BLdg, Fuan mansion Shenzhen Gangdong CN 518000 "
MA-M,80E4DA3,Beijing Gaokezhongtian Technology Co Ltd,Beijing City Haidian District 23 Liangziyinzuo 806 room beijing beijing CN 100191 
MA-M,64FB812,Seven Solutions S.L,"C/Periodista Rafael Gómez Montero, 2. Granada Granada ES 18014 "
MA-M,1CCAE3D,eSight Corporation,535 Legget Drive Ottawa Ontario CA K2K3B8 
MA-M,80E4DA8,"Krizer international Co,. Ltd.","RM 9F, Block B, Central Building shenzhen guangdong CN 518101 "
MA-M,80E4DAB,Nanjing LILO Technology Co. Ltd.,"YouLeHui Building E, 3011 Beijing Beijing CN 100000 "
MA-M,80E4DAC,EVER Sp. z o.o.,ul. Grudzinskiego 30 Swarzedz wielkopolskie PL 62-020 
MA-M,90C6828,Teletek Electronics,14A Srebarna Str.  Sofia BG 1407 
MA-M,90C6826,"Nanjing Jiexi Technologies Co., Ltd.","2ND FLOOR,BUILDING 9,JIANGSU SOFTWARE Nanjing Jiangsu CN 210023 "
MA-M,2CD1417,"XiaMen 35.com Technology Co,.Ltd.","8th.building,Guanri Road,Software Park Xiamen Fujian CN 361008 "
MA-M,90C6827,Cinet Inc,8616 Phoenix Drive Manassas VA US 20110 
MA-M,90C6823,Innovative Electronic Technology,IET House Potten End Herts GB HP42RN 
MA-M,2C6A6F0,"Shanghai Shuncom Electronic Technology Co.,Ltd","8/F,No.4 building,No.3000 Longdong Ave,, shanghai shanghai CN 201203 "
MA-M,2CD1416,Bowei Technology Company Limited,"Room 1716, Building Xinmao,  Shanghai CN 200233 "
MA-M,90C682E,"Shanghai HuRong Communication Technology Development Co., Ltd.","Room 342，Building A，No.68. Donghe Road, Chengqiao town, Chongming county（Chengqiao Economic Development Zone） shanghai shanghai CN 202150 "
MA-M,2C6A6FA,"Wellntel, Inc.","4230 N Oakland Ave, Suite 202 Milwaukee WI US 53211 "
MA-M,A0BB3E8,AutarcTech GmbH,Technologiepark 1 Ansbach Bavaria DE 91522 
MA-M,A0BB3E9,Sandal Plc,Unit 5 Harold Close Harlow Essex GB  
MA-M,28FD804,Digital Signal Corp,14000 Thunderbolt Place Chantilly VA US 20151 
MA-M,2C265FE,"Hysentel Technology Co., Ltd",Floor 2 Building L  No.26#  2 xiang Shenzhen Guangdong CN 518101 
MA-M,A0BB3E6,"Xiamen Kehua Hengsheng Co.,Ltd","No.457,Malong Road,Torch High-tech Industrial Zone Xiamen Fujian CN 361000 "
MA-M,2C265F5,Motec GmbH,Oberweyerer Strasse 21 Hadamar-Steinbach Hessen DE 65589 
MA-M,F802789,"Beijing Redcdn Technology, Co., Ltd","7F, B block, Yu Hui building Haidian District Beijing CN 100142 "
MA-M,0CEFAF4,Sentry360,23807 W Andrew Road Plainfield IL US 60585 
MA-M,F802782,Innodisk,"5F., No.237, Sec. 1, Datong Rd., Xizhi Dist., New Taipei City Taiwan TW 221 "
MA-M,3C39E74,University of British Columbia,Department of Civil Engineering Vancouver BC CA V6T 1Z4 
MA-M,1007230,RippleTek Tech Ltd,Tianyi Street #38 Idealisim Center Building #1 Room #705 Chengdu Sichuan CN 610041 
MA-M,A44F293,Comsel System Ltd,Universitetsstranden 5 Vasa  FI 65200 
MA-M,E818631,clabsys,"9F Elentec-dong, Pangyo 7 Venture Valley II, 633 Seongnam-si Kyeonggi-do KR 463-010 "
MA-M,B8D812D,Lam Research,4305 cushing parkway Fremont California US 94538 
MA-M,B8D812C,"Yuwei Info&Tech Development Co.,Ltd","Floor 6, Taike Building, No 2 Taike Road, Futian Shenzhen Guangdong CN 518049 "
MA-M,B8D8121,VOTEM,"27, Geodudanji 1-gil, Chuncheon-Si Gangwon-Do KR 200-883 "
MA-M,E818637,Siliconcube,"Room 702, KSIA Building, 182, Seongnam-si Gyeonggi-do KR 463-400 "
MA-M,D022128,"Shenzhen SIC Technology. Co., Ltd.","Room 601-31,Floor 6,Meinian International Square Shenzhen Guangdong CN 518042 "
MA-M,D022126,URANO INDUSTRIA DE BALANCAS E EQUIPAMENTOS LTDA,"RUA IRMAO PEDRO, 709 CANOAS RS BR 92020550 "
MA-M,B8D8126,"Vonger Electronic Technology Co.,Ltd.",Qiaodong Street #24 Taiyuan Shanxi CN 030001 
MA-M,E818639,BSM Wireless Inc.,75 International Blvd. Toronto Ontario CA M9W 6L9 
MA-M,D022122,RHENAC Systems GmbH,Christian-Lassen-Str. 16 Bonn NRW DE 53117 
MA-M,D022121,AIM,"21, avenue de la Plaine Fleurie MEYLAN ISERE FR 38240 "
MA-M,E4956E4,Guang Lian Zhi Tong Technology Limited,Room 1102 Baoyuanhuafeng Economy Bldg Shenzhen Guang Dong  518000 
MA-M,E4956E1,Tband srl,Via Camucina 27/A PORTOGRUARO Venezia IT 30026 
MA-M,BC6641A,EBlink,3-5 Rue Marcel Pagnol Boussy Saint Antoine France FR 91800 
MA-M,BC66418,"Shenzhen Yaguang communication CO.,LTD","7 Floor,3 building,Guangqian community ,Bagua Load Shenzhen Guangdong CN 518029 "
MA-M,E4956E7,NationalchipKorea,"#1109, Ace PyeongchonTower Anyang-si Gyeonggi-do KR 431-804 "
MA-M,E4956E3,"Shanghai DGE Co., Ltd","No.6608, Beisong Road,  Shanghai CN 201611 "
MA-M,74E14A3,emz-Hanauer GmbH & Co. KGaA,Siemensstrasse 1 Nabburg Bavaria DE 92507 
MA-M,74E14A4,"open joint stock company ""YUG-SISTEMA plus""", Krasnodar  Krasnodar Region RU 350072 
MA-M,E4956EE,Tacom Projetos Bilhetagem Inteligente ltda,3800 Raja Gabaglia avenue Belo Horizonte Minas Gerais BR 30494310 
MA-M,BC66412,Process-Electronic Sp. z o.o.,ul. Jednosci 48 Sosnowiec slaskie PL 41-218 
MA-M,58FCDBE,Applied Device Technologies,400 West Front Street Traverse City Michigan US 49684 
MA-M,B01F81B,Rademacher Geraete-Elektronik GmbH,Buschkamp 7 Rhede NRW DE 46414 
MA-M,B01F814,"SHENZHEN YIFANG DIGITAL TECHNOLOGY CO.,LTD.","Building NO.22,23, Fifth Region, Baiwangxin Industrial Park, Songbai Rd., Nanshan Shenzhen Guangdong CN 518108 "
MA-M,58FCDB2,Beseye Cloud Security Co. Ltd.,"3F.-1, No.45-1, Dexing W. Rd., Shilin Dist. Taipei City Taiwan TW 11158 "
MA-M,58FCDBD,"XIAMEN LEELEN TECHNOLOGY CO.,LTD",65 Sunban South Rd. Xiamen Fujian CN 361021 
MA-M,F40E119,Sterna Security,100 West Sambandam road Coimbatore Tamilnadu IN 641002 
MA-M,F40E112,Axel srl,"Via del Santo, 143 Limena PD IT 35010 "
MA-M,141FBAB,"Newings Communication CO., LTD.","12F, Block 1, NO 7866, Humin Rd, Minhang District, Shanghai, China Shanghai Shanghai CN 200000 "
MA-M,7C70BC3,FLEXIM GmbH,Wolfener Strasse 36  BERLIN DE 12681 
MA-M,F40E110,"realphone technology co.,ltd","room 1207,block b, haisong building,tairan9th road park,futian district,shenzhen,china shenzhen guangdong CN 518400 "
MA-M,7C70BCB,Tohan　Engineering　Corporation,1-701-1 Baba Sennan-shi Osaka JP 590-0525 
MA-M,141FBA3,Private,
MA-M,D07650D,tecnotron elekronik gmbh,Wildberg 64 Weissensberg Bavaria DE 88138 
MA-M,BC34006,Cameron,14450 John F. Kennedy Blvd Houston TX  77032 
MA-M,A43BFA9,SHEN ZHEN PASUN TECH CO.LTD.,"Room B406, Taojindi E-Business Incubator Base SHENZHEN GUANGDONG CN 518131 "
MA-M,A43BFA3,Circus World Displays Ltd,4080 Montrose Rd Niagara Falls Ontario CA L2H 1J9 
MA-M,A43BFA1,"Beijing Uniwill Science and Technology Co,Ltd",NO.30 Jinyuan Road Daxing Zone  Beijing CN 102600 
MA-M,A43BFA0,"Chengdu Territory Technology Co.,Ltd","Flat 23, #4, Senhua Gargden Shaoling Road Chengdu Sichuan CN 610000 "
MA-M,BC3400A,AURALIC LIMITED,"Room 102, Building No.7 Beijing  CN 102200 "
MA-M,D076509,Greenwave Scientific,2720 Discovery Dr. Raleigh North Carolina US 27612 
MA-M,7419F87,Heptagon Systems PTY. LTD.,625-627 Ringwood Warrandyte Road Ringwood North VIC AU 3124 
MA-M,7419F8B,"IDEXX Laboratories, Inc",1 IDEXX Drive Westbrook ME US 04092 
MA-M,D076500,"CentrAlert, Inc.",275 Meijer Way Lexington KY US 40503 
MA-M,7419F8C,Bach Icon ApS,Ambolten 8 Hoersholm DK DK 2970 
MA-M,C85CE25,Cranns Limited,"Flat H, 11/F, Tower 4, Tivoli Garden, Tsing Yi, N.T. Hong Kong Hong Kong  HK 000000 "
MA-M,C85CE23,ECOCHIP Communication Technology(shenzhen)Co.Ltd.,Yuehai Street Shenzhen  guangdong CN 518057 
MA-M,C85CE21,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,4CEA41C,hogotech,"Room B501,369 Internet of Things Street, Dahua-jianghong International Innovation Park, Xixing Street, Binjiang District, Hangzhou, PRC hangzhou zhejiang CN 310000 "
MA-M,1CCAE37,Bird Home Automation GmbH,Uhlandstr. 165 Berlin Berlin DE 10719 
MA-M,4CEA41A,Vortex Infotech Private Limited,"101, Corporate Arena, Sitaram Patkar Marg, Behind Mahindra Eminente Society, Goregaon west. Mumbai Maharashtra IN 400104 "
MA-M,4CEA414,Eltroplan Engineering GmbH,Vogesenstraße 7 Endingen  DE 79346 
MA-M,4CEA41E,Aztech Group DOOEL,"Leninova 44/ GTC Global, lok.50/2 Strumica  MK 2400 "
MA-M,F41A798,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,F41A79D,Directed Electronics OE Pty Ltd,115-119 Link Road Melbourne Airport Victoria AU 3045 
MA-M,F41A792,"HCTEK Co.,Ltd.","HDAVS Building, No.5,Block1,Xishan Creative Park,Xingshikou Road,Haidian District BeiJing BeiJing CN 100195 "
MA-M,5CF8385,DesignA Electronics Limited,Unit 6 Christchurch New Zealand NZ 8011 
MA-M,48DA359,Flextronics International Kft,Zrínyi Miklós str. 38. Zalaegerszeg  HU 8900 
MA-M,100648A,"Dreame Innovation Technology(Suzhou) Co.,Ltd.","Unit 1, 2, 3, Building 8, No. 1688, Songwei Road, Guoxiang Street, Wuzhong Economic Development Zone Suzhou Jiangsu CN 215100 "
